gametime,gameid,summonerid,gametype
1540129345,3391270255,64250795,Ranked Solo
1540126069,3391208277,64250795,Ranked Solo
1539754228,3385466569,64250795,Ranked Solo
1539752443,3385483872,64250795,Ranked Solo
1539342438,3379573781,64250795,Ranked Solo
1539326388,3379037438,64250795,Ranked Solo
1539284257,3378877925,64250795,Ranked Solo
1538978485,3374345723,64250795,Ranked Solo
1538976310,3374330528,64250795,Ranked Solo
1538803994,3371290443,64250795,Ranked Solo
1538672553,3369619200,64250795,Ranked Solo
1538550292,3367779125,64250795,Ranked Solo
1538547776,3367772426,64250795,Ranked Solo
1538473185,3366522780,64250795,Ranked Solo
1538464080,3366401610,64250795,Ranked Solo
1538462492,3366366650,64250795,Ranked Solo
1538460384,3366342572,64250795,Ranked Solo
1538458073,3366315878,64250795,Ranked Solo
1538454723,3366323083,64250795,Ranked Solo
1538390861,3365485575,64250795,Ranked Solo
1540119563,3391034198,36990696,Ranked Solo
1539958617,3388270134,36990696,Ranked Solo
1539956404,3388169723,36990696,Ranked Solo
1539868644,3386986398,36990696,Ranked Solo
1539788689,3386004051,36990696,ARAM
1539787478,3385989263,36990696,ARAM
1539784651,3385928143,36990696,Ranked Solo
1539706074,3384818845,36990696,ARAM
1539704280,3384795998,36990696,ARAM
1539693869,3384494400,36990696,Ranked Solo
1539618526,3383982966,36990696,ARAM
1539616493,3383940517,36990696,ARAM
1539533382,3382922501,36990696,Ranked Solo
1539526128,3382777603,36990696,Ranked Solo
1539436990,3381205708,36990696,Ranked Solo
1539348421,3379694397,36990696,Ranked Solo
1539200306,3377808499,36990696,ARAM
1539179166,3377615287,36990696,Ranked Solo
1539177202,3377577538,36990696,Ranked Solo
1539117878,3376806870,36990696,ARAM
1540150693,3391543457,25260179,Ranked Solo
1540148466,3391522696,25260179,Ranked Solo
1540147013,3391469763,25260179,Ranked Solo
1540143257,3391474263,25260179,Ranked Solo
1540139753,3391427339,25260179,Ranked Solo
1540137287,3391413114,25260179,Ranked Solo
1540134899,3391395118,25260179,Ranked Solo
1540133235,3391329919,25260179,Ranked Solo
1540131583,3391351644,25260179,Ranked Solo
1540129683,3391285756,25260179,Ranked Solo
1540128221,3391249339,25260179,Ranked Solo
1540126321,3391230879,25260179,Ranked Solo
1540125119,3391160749,25260179,Ranked Solo
1540123169,3391106262,25260179,Ranked Solo
1539976642,3388509645,25260179,Normal
1539975016,3388486439,25260179,Ranked Solo
1539972016,3388491339,25260179,Ranked Solo
1539967011,3388394721,25260179,Ranked Solo
1539964712,3388365508,25260179,Ranked Solo
1539962445,3388306366,25260179,Ranked Solo
1539862698,3386851155,41913808,Ranked Solo
1539836984,3386252015,41913808,Ranked Solo
1539753140,3385464946,41913808,Ranked Solo
1539716866,3385035762,41913808,Ranked Solo
1539619088,3383975664,41913808,Ranked Solo
1539441306,3381302476,41913808,Flex 5:5 Rank
1539433991,3381152003,41913808,Ranked Solo
1539431829,3381100807,41913808,Ranked Solo
1538808545,3371497176,41913808,Ranked Solo
1538806531,3371450456,41913808,Ranked Solo
1538803994,3371290443,41913808,Ranked Solo
1538801988,3371253566,41913808,Ranked Solo
1538762376,3370958444,41913808,Ranked Solo
1538760136,3370971310,41913808,Ranked Solo
1538758358,3370905198,41913808,Ranked Solo
1538756447,3370865966,41913808,Ranked Solo
1538753980,3370838172,41913808,Ranked Solo
1538752361,3370801800,41913808,Ranked Solo
1538750663,3370782306,41913808,Ranked Solo
1538749005,3370724841,41913808,Ranked Solo
1540134579,3391366235,57541180,ARAM
1540117485,3390995416,57541180,Ranked Solo
1540113602,3390943668,57541180,ARAM
1540042423,3389628670,57541180,Ranked Solo
1540030030,3389235623,57541180,ARAM
1540028722,3389260646,57541180,ARAM
1539972042,3388501537,57541180,ARAM
1539970547,3388478623,57541180,ARAM
1539917513,3387351173,57541180,ARAM
1539850786,3386377457,57541180,ARAM
1539848842,3386374617,57541180,ARAM
1539795564,3386101347,57541180,ARAM
1539777860,3385834299,57541180,ARAM
1539575281,3383078922,57541180,ARAM
1539540879,3382955735,57541180,Ranked Solo
1539538560,3382981743,57541180,Ranked Solo
1539536521,3382909062,57541180,Ranked Solo
1539533712,3382931668,57541180,Ranked Solo
1539431135,3381063098,57541180,ARAM
1539429729,3381017571,57541180,ARAM
1540148994,3391511995,56951349,Normal
1540146280,3391489474,56951349,Normal
1540144334,3391477343,56951349,Normal
1540136924,3391422165,56951349,Ranked Solo
1540135306,3391376232,56951349,Ranked Solo
1540133323,3391318140,56951349,Ranked Solo
1540131104,3391311582,56951349,Ranked Solo
1540129291,3391261072,56951349,Ranked Solo
1540114866,3390954047,56951349,Ranked Solo
1540112179,3390863710,56951349,Ranked Solo
1540109648,3390823734,56951349,Ranked Solo
1540107606,3390643257,56951349,Ranked Solo
1540059584,3390060981,56951349,ARAM
1540057865,3389997668,56951349,ARAM
1540056380,3389992245,56951349,ARAM
1540054580,3389938214,56951349,ARAM
1540052886,3389919346,56951349,Ranked Solo
1540050740,3389912601,56951349,Ranked Solo
1540049328,3389863009,56951349,Ranked Solo
1540046540,3389802587,56951349,Ranked Solo
1540139979,3391438997,74750546,Ranked Solo
1540136669,3391409464,74750546,Ranked Solo
1540123438,3391133790,74750546,Ranked Solo
1540121183,3391074036,74750546,Normal
1540117314,3390979162,74750546,ARAM
1540111930,3390798823,74750546,Ranked Solo
1540044321,3389719755,74750546,Ranked Solo
1539930899,3387398827,74750546,Ranked Solo
1539927791,3387412219,74750546,Ranked Solo
1539883296,3387224379,74750546,Ranked Solo
1539878942,3387164230,74750546,Ranked Solo
1539874439,3387131006,74750546,Ranked Solo
1539869706,3386993491,74750546,ARAM
1539867363,3386970017,74750546,Ranked Solo
1539863159,3386844475,74750546,Ranked Solo
1539842906,3386300588,74750546,Ranked Solo
1539840982,3386258654,74750546,Ranked Solo
1539839007,3386254522,74750546,Ranked Solo
1539836815,3386281301,74750546,Ranked Solo
1539834697,3386218980,74750546,Ranked Solo
1539982448,3388535466,54692988,Normal
1539980733,3388553790,54692988,Normal
1539979013,3388541659,54692988,Normal
1539790812,3386017854,54692988,Ranked Solo
1539787809,3385967558,54692988,Ranked Solo
1539785223,3385954810,54692988,Ranked Solo
1539782167,3385866659,54692988,Ranked Solo
1539779800,3385870576,54692988,Ranked Solo
1539776839,3385765168,54692988,Ranked Solo
1539774459,3385708629,54692988,Ranked Solo
1539771703,3385658580,54692988,Ranked Solo
1539769179,3385692244,54692988,Ranked Solo
1539766943,3385616320,54692988,Ranked Solo
1539764465,3385599589,54692988,Ranked Solo
1539713063,3385032127,54692988,Ranked Solo
1539711403,3384879483,54692988,Ranked Solo
1539709267,3384876375,54692988,Ranked Solo
1539707002,3384901853,54692988,Ranked Solo
1539705323,3384795123,54692988,Ranked Solo
1539702227,3384697716,54692988,Ranked Solo
1539860862,3386804901,66800151,Ranked Solo
1539671465,3384192538,66800151,Ranked Solo
1539605371,3383676084,66800151,Ranked Solo
1539414955,3380426626,66800151,Ranked Solo
1539360131,3379930873,66800151,Ranked Solo
1539357243,3379893146,66800151,Ranked Solo
1539355360,3379861151,66800151,Ranked Solo
1539352234,3379757069,66800151,Ranked Solo
1539336705,3379214855,66800151,Ranked Solo
1539334374,3379211096,66800151,Ranked Solo
1539333007,3379162775,66800151,Ranked Solo
1539061529,3375637929,66800151,Ranked Solo
1539059383,3375621405,66800151,Ranked Solo
1539057123,3375565339,66800151,Ranked Solo
1538486400,3366739746,66800151,Ranked Solo
1538454723,3366323083,66800151,Ranked Solo
1538397710,3365632557,66800151,Ranked Solo
1538396208,3365594606,66800151,Ranked Solo
1538394220,3365516680,66800151,Ranked Solo
1538391801,3365520155,66800151,Ranked Solo
1539947096,3387701144,56921556,Ranked Solo
1539945754,3387643136,56921556,Ranked Solo
1539837210,3386292057,56921556,Ranked Solo
1539833201,3386237707,56921556,Ranked Solo
1539691702,3384447991,56921556,Ranked Solo
1539689030,3384398961,56921556,Ranked Solo
1539686220,3384378545,56921556,Ranked Solo
1539599558,3383358198,56921556,Ranked Solo
1539518454,3382630750,56921556,Ranked Solo
1539364951,3380009959,56921556,Ranked Solo
1539349526,3379740420,56921556,Ranked Solo
1539249687,3378394088,56921556,Ranked Solo
1539169641,3377453341,56921556,Ranked Solo
1539084055,3376381055,56921556,Ranked Solo
1538995812,3374835206,56921556,Ranked Solo
1538903073,3373461668,56921556,Ranked Solo
1538814401,3371784331,56921556,Ranked Solo
1538658793,3369434919,56921556,Ranked Solo
1538649605,3369280344,56921556,Ranked Solo
1538563467,3368076933,56921556,Ranked Solo
1539957565,3388204298,25260179,Ranked Solo
1539954085,3388127339,25260179,Ranked Solo
1539951311,3387825106,25260179,Ranked Solo
1539932139,3387452248,25260179,Normal
1539929515,3387397204,25260179,Normal
1539798112,3386113114,25260179,Ranked Solo
1539795609,3386088125,25260179,Ranked Solo
1539793031,3386063873,25260179,Ranked Solo
1539790812,3386017854,25260179,Ranked Solo
1539787809,3385967558,25260179,Ranked Solo
1539785223,3385954810,25260179,Ranked Solo
1539782167,3385866659,25260179,Ranked Solo
1539779800,3385870576,25260179,Ranked Solo
1539776839,3385765168,25260179,Ranked Solo
1539774459,3385708629,25260179,Ranked Solo
1539771703,3385658580,25260179,Ranked Solo
1539769179,3385692244,25260179,Ranked Solo
1539766943,3385616320,25260179,Ranked Solo
1539764465,3385599589,25260179,Ranked Solo
1539713063,3385032127,25260179,Ranked Solo
1539349369,3379750388,57541180,ARAM
1539348104,3379682312,57541180,Ranked Solo
1539274967,3378804486,57541180,ARAM
1539150308,3377228907,57541180,Ranked Solo
1539147777,3377195435,57541180,Ranked Solo
1539145509,3377211736,57541180,Ranked Solo
1539104773,3376773170,57541180,ARAM
1539097046,3376629424,57541180,Ranked Solo
1539094222,3376620466,57541180,Ranked Solo
1539024041,3375397605,57541180,Ranked Solo
1538920626,3373823199,57541180,Ranked Solo
1538918013,3373749163,57541180,Ranked Solo
1538823858,3372014134,57541180,Ranked Solo
1538742133,3370562178,57541180,Ranked Solo
1538569621,3368182378,57541180,Ranked Solo
1538473017,3366523989,57541180,Ranked Solo
1538402414,3365831372,57541180,ARAM
1538398398,3365621751,57541180,Ranked Solo
1538312671,3364811638,57541180,Ranked Solo
1538228906,3363321230,57541180,Ranked Solo
1538388700,3365480417,64250795,Ranked Solo
1538386145,3365423455,64250795,Ranked Solo
1538383963,3365384743,64250795,Ranked Solo
1538144801,3361895086,64250795,Ranked Solo
1538136636,3361702852,64250795,Ranked Solo
1538130315,3361382324,64250795,Ranked Solo
1538125825,3361230910,64250795,Ranked Solo
1538118469,3361119067,64250795,Ranked Solo
1538116570,3361096934,64250795,Ranked Solo
1538070231,3360912090,64250795,Ranked Solo
1538067207,3360836619,64250795,Ranked Solo
1538048773,3360540995,64250795,Ranked Solo
1538045806,3360457484,64250795,Ranked Solo
1538041583,3360429628,64250795,Ranked Solo
1538039782,3360385616,64250795,Ranked Solo
1538038256,3360384384,64250795,Ranked Solo
1538035081,3360353059,64250795,Ranked Solo
1538029471,3360290405,64250795,Ranked Solo
1538026344,3360246085,64250795,Ranked Solo
1538024605,3360263059,64250795,Ranked Solo
1539091910,3376582290,36990696,Ranked Solo
1539005253,3375046992,36990696,Ranked Solo
1538852562,3372616270,36990696,Ranked Solo
1538829007,3372099191,36990696,ARAM
1538827088,3372075429,36990696,Ranked Solo
1538750028,3370709619,36990696,ARAM
1538747532,3370656532,36990696,Ranked Solo
1538646119,3369232107,36990696,Ranked Solo
1538578388,3368390008,36990696,ARAM
1538577036,3368375033,36990696,ARAM
1538560700,3367993910,36990696,Ranked Solo
1538485775,3366736019,36990696,Ranked Solo
1538426338,3366195341,36990696,ARAM
1538322974,3365003286,36990696,Ranked Solo
1537905390,3358370135,36990696,ARAM
1537464920,3351116948,36990696,Ranked Solo
1537459406,3351065402,36990696,Ranked Solo
1537450120,3350884734,36990696,Ranked Solo
1537447097,3350794421,36990696,Ranked Solo
1537438283,3350381932,36990696,Ranked Solo
1538375999,3365288309,66800151,Ranked Solo
1538373297,3365294132,66800151,Ranked Solo
1538315007,3364884210,66800151,Ranked Solo
1538051209,3360591443,66800151,Ranked Solo
1538048773,3360540995,66800151,Ranked Solo
1538046275,3360512972,66800151,Ranked Solo
1537956774,3359259747,66800151,Ranked Solo
1537192812,3347647737,66800151,Ranked Solo
1537189519,3347571964,66800151,Ranked Solo
1537186416,3347489955,66800151,Ranked Solo
1537183382,3347438696,66800151,Ranked Solo
1537181369,3347421560,66800151,Ranked Solo
1537165010,3346888411,66800151,Ranked Solo
1537162902,3346894033,66800151,Ranked Solo
1537159389,3346870778,66800151,Ranked Solo
1537157511,3346858031,66800151,Ranked Solo
1537076682,3345699371,66800151,Ranked Solo
1536918732,3342485767,66800151,Ranked Solo
1536663660,3338831707,66800151,Ranked Solo
1536579371,3338196843,66800151,Ranked Solo
1538747371,3370653878,41913808,Ranked Solo
1538742159,3370539715,41913808,Ranked Solo
1538739583,3370469696,41913808,Ranked Solo
1538737709,3370472627,41913808,Ranked Solo
1538736099,3370434631,41913808,Ranked Solo
1538734087,3370412769,41913808,Ranked Solo
1538713922,3369823105,41913808,Ranked Solo
1538679516,3369678935,41913808,Ranked Solo
1538677104,3369695300,41913808,Ranked Solo
1538674491,3369672661,41913808,Ranked Solo
1538672856,3369649551,41913808,Ranked Solo
1538670859,3369633401,41913808,Ranked Solo
1538668002,3369579231,41913808,Ranked Solo
1538666524,3369574070,41913808,Ranked Solo
1538664806,3369535270,41913808,Ranked Solo
1538630407,3369047819,41913808,Ranked Solo
1538593187,3368518881,41913808,Ranked Solo
1538591270,3368526118,41913808,Ranked Solo
1538588492,3368513084,41913808,Ranked Solo
1538586468,3368477969,41913808,Ranked Solo
1539789366,3386004525,74750546,ARAM
1539787603,3385999503,74750546,ARAM
1539785331,3385952207,74750546,Ranked Solo
1539781520,3385898282,74750546,ARAM
1539774951,3385760021,74750546,Ranked Solo
1539772366,3385741018,74750546,Ranked Solo
1539755308,3385479246,74750546,Ranked Solo
1539753467,3385475939,74750546,Ranked Solo
1539751095,3385471728,74750546,Ranked Solo
1539748919,3385308982,74750546,Ranked Solo
1539711925,3385010744,74750546,Ranked Solo
1539709684,3384865773,74750546,Ranked Solo
1539706529,3384861375,74750546,Ranked Solo
1539701808,3384718536,74750546,ARAM
1539700695,3384672739,74750546,Ranked Solo
1539696694,3384559804,74750546,Ranked Solo
1539691730,3384458434,74750546,Ranked Solo
1539689348,3384441695,74750546,Ranked Solo
1539687663,3384434344,74750546,Ranked Solo
1539673124,3384196525,74750546,Ranked Solo
1540045063,3389740199,56951349,Ranked Solo
1540042936,3389702391,56951349,Ranked Solo
1540030030,3389235623,56951349,ARAM
1540028722,3389260646,56951349,ARAM
1539972042,3388501537,56951349,ARAM
1539970547,3388478623,56951349,ARAM
1539969130,3388434122,56951349,Ranked Solo
1539967286,3388388868,56951349,ARAM
1539965826,3388405165,56951349,ARAM
1539963653,3388355893,56951349,ARAM
1539923207,3387367473,56951349,ARAM
1539922070,3387354874,56951349,Ranked Solo
1539883437,3387196167,56951349,Ranked Solo
1539881363,3387200584,56951349,Ranked Solo
1539879293,3387143665,56951349,Ranked Solo
1539876309,3387136117,56951349,Ranked Solo
1539874182,3387059589,56951349,Ranked Solo
1539869004,3386949334,56951349,ARAM
1539850138,3386366332,56951349,ARAM
1539848519,3386382700,56951349,Ranked Solo
1538485451,3366725024,56921556,Ranked Solo
1538390861,3365485575,56921556,Ranked Solo
1538313213,3364818408,56921556,Ranked Solo
1538212166,3362669925,56921556,Ranked Solo
1538042275,3360429992,56921556,Ranked Solo
1537796118,3356267972,56921556,Normal
1537354883,3349607413,56921556,Ranked Solo
1537267373,3348236557,56921556,Ranked Solo
1537198491,3347772854,56921556,Ranked Solo
1537010662,3344378349,56921556,Ranked Solo
1537005748,3344291507,56921556,Ranked Solo
1537002972,3344251188,56921556,Ranked Solo
1536848846,3341735535,56921556,Ranked Solo
1536845891,3341567030,56921556,Ranked Solo
1536844480,3341445921,56921556,Ranked Solo
1536842378,3341424963,56921556,Ranked Solo
1536840531,3341356678,56921556,Ranked Solo
1536838759,3341327646,56921556,Ranked Solo
1536729513,3339936945,56921556,Ranked Solo
1536665422,3338857257,56921556,Ranked Solo
1539628210,3384060743,54692988,Ranked Solo
1539626117,3384017395,54692988,Ranked Solo
1539623394,3384024788,54692988,Ranked Solo
1539621799,3383991778,54692988,Ranked Solo
1539590297,3383223183,54692988,Ranked Solo
1539336997,3379196923,54692988,Ranked Solo
1539333209,3379155677,54692988,Ranked Solo
1539327489,3379079845,54692988,Ranked Solo
1539282444,3378877016,54692988,Ranked Solo
1539280923,3378844244,54692988,Ranked Solo
1539170516,3377444213,54692988,Ranked Solo
1539168091,3377419395,54692988,Ranked Solo
1539166468,3377395502,54692988,Ranked Solo
1539161424,3377352684,54692988,Ranked Solo
1539159232,3377336346,54692988,Ranked Solo
1539153327,3377243992,54692988,Ranked Solo
1539111426,3376840680,54692988,Ranked Solo
1539107276,3376796054,54692988,Ranked Solo
1539105502,3376791525,54692988,Ranked Solo
1539102800,3376718047,54692988,Ranked Solo
1539711403,3384879483,25260179,Ranked Solo
1539709267,3384876375,25260179,Ranked Solo
1539707002,3384901853,25260179,Ranked Solo
1539705323,3384795123,25260179,Ranked Solo
1539702227,3384697716,25260179,Ranked Solo
1539616225,3383898620,25260179,Ranked Solo
1539614425,3383901145,25260179,Ranked Solo
1539612422,3383861738,25260179,Ranked Solo
1539596050,3383307159,25260179,Ranked Solo
1539593689,3383272293,25260179,Ranked Solo
1539459028,3381576753,25260179,Ranked Solo
1539455926,3381562355,25260179,Ranked Solo
1539454184,3381546137,25260179,Ranked Solo
1539451731,3381531083,25260179,Ranked Solo
1539449952,3381495063,25260179,Ranked Solo
1539447078,3381424596,25260179,Ranked Solo
1539445323,3381395940,25260179,Ranked Solo
1539441006,3381303284,25260179,Ranked Solo
1539352406,3379758268,25260179,Ranked Solo
1539280315,3378835250,25260179,Ranked Solo
1537435533,3350326437,36990696,Ranked Solo
1537433015,3350331084,36990696,Ranked Solo
1537431417,3350304888,36990696,Ranked Solo
1537426554,3350232723,36990696,Ranked Solo
1537423980,3350209584,36990696,Ranked Solo
1537420246,3350203086,36990696,Ranked Solo
1537418121,3350149357,36990696,Ranked Solo
1537382443,3350023846,36990696,Ranked Solo
1537380108,3349989567,36990696,Ranked Solo
1537362137,3349735701,36990696,Ranked Solo
1537355802,3349610622,36990696,Ranked Solo
1537341236,3349398449,36990696,Ranked Solo
1537338589,3349404553,36990696,Ranked Solo
1537291201,3348851670,36990696,Ranked Solo
1537288636,3348705123,36990696,Ranked Solo
1537201736,3347804495,36990696,Ranked Solo
1537169403,3346927287,36990696,Ranked Solo
1537166277,3346909871,36990696,Ranked Solo
1537162902,3346894033,36990696,Ranked Solo
1537088796,3346036602,36990696,Ranked Solo
1539670744,3384221745,74750546,Ranked Solo
1539667133,3384148079,74750546,Ranked Solo
1539665315,3384175156,74750546,Ranked Solo
1539663347,3384172729,74750546,Ranked Solo
1539626169,3383998172,74750546,Ranked Solo
1539623359,3384033981,74750546,Ranked Solo
1539616359,3383934653,74750546,Normal
1539612422,3383861738,74750546,Ranked Solo
1539608566,3383791537,74750546,Ranked Solo
1539586059,3383174267,74750546,Ranked Solo
1539584209,3383180698,74750546,Ranked Solo
1539533712,3382931668,74750546,Ranked Solo
1539511471,3382474594,74750546,Ranked Solo
1539504339,3382344575,74750546,Ranked Solo
1539502141,3382209667,74750546,Ranked Solo
1539499014,3382091376,74750546,Ranked Solo
1539444405,3381339469,74750546,Ranked Solo
1539438782,3381237626,74750546,ARAM
1539432631,3381067188,74750546,Ranked Solo
1539429400,3381051065,74750546,Ranked Solo
1538583639,3368464120,41913808,Ranked Solo
1538501599,3367072849,41913808,Ranked Solo
1538499711,3367006446,41913808,Ranked Solo
1538490137,3366809910,41913808,Ranked Solo
1538488191,3366748298,41913808,Ranked Solo
1538370274,3365209505,41913808,Ranked Solo
1538300721,3364503066,41913808,Ranked Solo
1538298611,3364317240,41913808,ARAM
1538297585,3364293740,41913808,ARAM
1538296585,3364247794,41913808,ARAM
1538295647,3364242947,41913808,ARAM
1538237742,3363546939,41913808,ARAM
1538236360,3363499814,41913808,ARAM
1538234642,3363483616,41913808,ARAM
1538129178,3361268412,41913808,Ranked Solo
1537964870,3359448520,41913808,ARAM
1537963320,3359437537,41913808,Flex 5:5 Rank
1537793743,3356200077,41913808,Normal
1537790722,3356150746,41913808,Normal
1537610443,3353161605,41913808,Normal
1538136758,3361705066,57541180,Ranked Solo
1538052614,3360596559,57541180,Ranked Solo
1538049729,3360539993,57541180,ARAM
1538047796,3360489295,57541180,ARAM
1537543642,3352283125,57541180,Ranked Solo
1537541494,3352084949,57541180,Ranked Solo
1537539881,3351954558,57541180,Ranked Solo
1537468994,3351164179,57541180,Normal
1537467790,3351152350,57541180,Flex 3:3 Rank
1537466266,3351190463,57541180,ARAM
1537464975,3351148227,57541180,ODYSSEY: EXTRACTION
1537463768,3351104927,57541180,Ranked Solo
1537461703,3351069145,57541180,Ranked Solo
1537458988,3351064159,57541180,ARAM
1537452392,3350972114,57541180,ARAM
1537430836,3350275193,57541180,ARAM
1537418981,3350191768,57541180,ARAM
1537417576,3350160389,57541180,ARAM
1537344368,3349439310,57541180,ARAM
1537334601,3349167543,57541180,ARAM
1539847188,3386339767,56951349,Ranked Solo
1539845941,3386326082,56951349,Ranked Solo
1539844062,3386323083,56951349,Ranked Solo
1539842423,3386298768,56951349,Ranked Solo
1539840153,3386284641,56951349,Ranked Solo
1539837210,3386292057,56951349,Ranked Solo
1539798618,3386133835,56951349,Ranked Solo
1539796203,3386111132,56951349,Ranked Solo
1539794552,3386098107,56951349,Ranked Solo
1539793031,3386063873,56951349,Ranked Solo
1539790812,3386017854,56951349,Ranked Solo
1539788556,3386033159,56951349,Ranked Solo
1539787136,3385966504,56951349,Ranked Solo
1539762604,3385561216,56951349,Ranked Solo
1539759636,3385545465,56951349,Ranked Solo
1539755505,3385478592,56951349,Ranked Solo
1539753140,3385464946,56951349,Ranked Solo
1539751176,3385481784,56951349,Ranked Solo
1539744283,3385294156,56951349,Ranked Solo
1539713937,3385042052,56951349,Ranked Solo
1536413145,3335889865,66800151,Ranked Solo
1536408103,3335830459,66800151,Ranked Solo
1536405908,3335781479,66800151,Ranked Solo
1536217676,3333260330,66800151,Ranked Solo
1536150485,3332769755,66800151,Ranked Solo
1536077367,3332040918,66800151,Ranked Solo
1536074531,3331953174,66800151,Ranked Solo
1535994730,3331126428,66800151,Ranked Solo
1535906534,3330088481,66800151,Ranked Solo
1535864132,3329290892,66800151,Ranked Solo
1535480148,3324216374,66800151,Ranked Solo
1535478365,3324214055,66800151,Ranked Solo
1535213376,3321050614,66800151,Ranked Solo
1535210517,3320962788,66800151,Ranked Solo
1535208703,3320924371,66800151,Ranked Solo
1535206838,3320873931,66800151,Ranked Solo
1535117123,3319460624,66800151,Ranked Solo
1534958993,3317288772,66800151,Ranked Solo
1534957048,3317245548,66800151,Ranked Solo
1534955079,3317270665,66800151,Ranked Solo
1536662896,3338811174,56921556,Ranked Solo
1536658495,3338758884,56921556,Ranked Solo
1536656568,3338735895,56921556,Ranked Solo
1536647750,3338649187,56921556,Ranked Solo
1536646102,3338628181,56921556,Ranked Solo
1536644583,3338653751,56921556,Ranked Solo
1536642497,3338641893,56921556,Ranked Solo
1536640086,3338611571,56921556,Ranked Solo
1536638531,3338597984,56921556,Ranked Solo
1536636533,3338578230,56921556,Ranked Solo
1536603111,3338511088,56921556,Ranked Solo
1536601192,3338507149,56921556,Ranked Solo
1536561216,3337897070,56921556,Ranked Solo
1536559074,3337952102,56921556,Ranked Solo
1536556617,3337862819,56921556,Ranked Solo
1536555249,3337748672,56921556,Ranked Solo
1536553016,3337707491,56921556,Ranked Solo
1536550992,3337686561,56921556,Ranked Solo
1536516378,3337555564,56921556,Ranked Solo
1536514064,3337553683,56921556,Ranked Solo
1537608904,3353122937,41913808,Flex 5:5 Rank
1537606779,3353065528,41913808,Flex 5:5 Rank
1537605028,3353027531,41913808,Flex 5:5 Rank
1537472634,3351166816,41913808,Normal
1537470375,3351155297,41913808,Normal
1537468747,3351163179,41913808,ARAM
1537466995,3351171330,41913808,ARAM
1537465687,3351139841,41913808,ARAM
1537380230,3350021722,41913808,ARAM
1537377987,3349965816,41913808,Ranked Solo
1537374807,3349939005,41913808,Ranked Solo
1537371703,3349912817,41913808,Ranked Solo
1537369568,3349876519,41913808,Ranked Solo
1537367568,3349890171,41913808,Ranked Solo
1537365130,3349769402,41913808,Ranked Solo
1537346909,3349484374,41913808,Ranked Solo
1537345037,3349429845,41913808,Ranked Solo
1537297793,3348858544,41913808,Ranked Solo
1537295088,3348845164,41913808,Ranked Solo
1537250176,3348044812,41913808,Ranked Solo
1538022718,3360270208,64250795,Ranked Solo
1538021179,3360118142,64250795,Ranked Solo
1537620117,3353298576,64250795,Ranked Solo
1537617381,3353246980,64250795,Ranked Solo
1537598735,3352859109,64250795,Ranked Solo
1537596175,3352871744,64250795,Ranked Solo
1537593491,3352779769,64250795,Ranked Solo
1537549246,3352417399,64250795,Ranked Solo
1537547323,3352400239,64250795,Ranked Solo
1537545546,3352372231,64250795,Ranked Solo
1537533308,3351753449,64250795,Ranked Solo
1537531561,3351723899,64250795,Ranked Solo
1537529564,3351678203,64250795,Ranked Solo
1537527860,3351647328,64250795,Ranked Solo
1537524646,3351598128,64250795,Ranked Solo
1537522544,3351592231,64250795,Ranked Solo
1537521178,3351515099,64250795,Ranked Solo
1537518490,3351486335,64250795,Ranked Solo
1537513736,3351399586,64250795,Ranked Solo
1537510627,3351393353,64250795,Ranked Solo
1539426177,3380939765,74750546,Ranked Solo
1539421919,3380843941,74750546,Ranked Solo
1539419167,3380623954,74750546,Ranked Solo
1539415609,3380439955,74750546,Ranked Solo
1539365082,3380016982,74750546,Ranked Solo
1539361685,3379968865,74750546,Ranked Solo
1539352234,3379757069,74750546,Ranked Solo
1539349526,3379740420,74750546,Ranked Solo
1539347515,3379681150,74750546,Ranked Solo
1539325705,3379075899,74750546,Ranked Solo
1539320567,3379005040,74750546,Ranked Solo
1539318231,3378991088,74750546,Ranked Solo
1539315839,3378957907,74750546,Ranked Solo
1539273823,3378781182,74750546,Ranked Solo
1539265888,3378656574,74750546,Ranked Solo
1539263183,3378595712,74750546,Ranked Solo
1539260206,3378573800,74750546,Ranked Solo
1539258192,3378508639,74750546,Ranked Solo
1539256635,3378521105,74750546,Ranked Solo
1539254066,3378462908,74750546,Ranked Solo
1539100003,3376710128,54692988,Ranked Solo
1539096950,3376653592,54692988,Ranked Solo
1539094224,3376621988,54692988,Ranked Solo
1539092256,3376575994,54692988,Ranked Solo
1539089083,3376477964,54692988,Ranked Solo
1539086788,3376418045,54692988,Ranked Solo
1539083259,3376374143,54692988,Ranked Solo
1539081269,3376315482,54692988,Ranked Solo
1539070797,3376114576,54692988,Ranked Solo
1539024041,3375397605,54692988,Ranked Solo
1539021714,3375372623,54692988,Ranked Solo
1539019819,3375325977,54692988,Ranked Solo
1539017157,3375279082,54692988,Ranked Solo
1539014553,3375261183,54692988,Ranked Solo
1539013223,3375234293,54692988,Ranked Solo
1539011539,3375176354,54692988,Ranked Solo
1539009638,3375116984,54692988,Ranked Solo
1539007726,3375079660,54692988,Ranked Solo
1539006221,3375039674,54692988,Ranked Solo
1539001998,3374957667,54692988,Ranked Solo
1539711734,3384879301,56951349,Ranked Solo
1539709166,3384905268,56951349,Ranked Solo
1539677124,3384283805,56951349,Ranked Solo
1539675190,3384261564,56951349,Ranked Solo
1539673517,3384216116,56951349,Ranked Solo
1539670744,3384221745,56951349,Ranked Solo
1539668477,3384200214,56951349,Ranked Solo
